@relation pizzarequests

@attribute PostEdited {0,1}
@attribute NumberOfUpVotes numeric
@attribute NumberofDownVotes numeric
@attribute CommentsOnRequest numeric
@attribute CommentsOnRetrieval numeric
@attribute WordScore numeric
@attribute TitleScore numeric
@attribute class {0,1}

@data
"0","17.0","10.0","30.0","64.0","288","605","0"
"0","2.0","2.0","28.0","28.0","7904","591","0"
"0","4.0","1.0","21.0","202.0","4770","1352","0"
"0","5.0","2.0","43.0","43.0","9844","336","0"
"0","7.0","4.0","106.0","138.0","13367","826","0"
"0","2.0","0.0","0.0","1000.0","6812","1089","0"
"0","12.0","10.0","22.0","30.0","65360","1238","0"
"1","8.0","1.0","4.0","42.0","59962","364","0"
"0","6.0","3.0","695.0","1000.0","8763","864","0"
"0","1.0","0.0","34.0","48.0","4534","865","0"
"0","3.0","2.0","153.0","371.0","13850","826","0"
"0","2.0","1.0","6.0","106.0","1798","584","0"
"0","12.0","4.0","19.0","28.0","34061","1115","0"
"0","5.0","5.0","239.0","345.0","16090","1404","0"
"0","19.0","3.0","750.0","971.0","21398","360","0"
"1","1.0","1.0","0.0","0.0","21692","516","0"
"1","8.0","1.0","135.0","260.0","3368","802","0"
"0","5.0","3.0","511.0","853.0","2487","1554","0"
"0","4.0","3.0","950.0","1000.0","4694","1812","0"
"0","5.0","1.0","29.0","42.0","9954","495","0"
"0","9.0","4.0","0.0","985.0","3348","1877","0"
"0","1.0","5.0","1.0","1.0","2459","255","0"
"0","5.0","3.0","21.0","21.0","6972","659","0"
"0","4.0","2.0","398.0","991.0","59","1011","0"
"0","2.0","2.0","1.0","10.0","3204","1754","0"
"0","2.0","2.0","13.0","61.0","18292","418","0"
"0","37.0","13.0","0.0","1.0","20349","1176","0"
"0","2.0","1.0","4.0","8.0","8799","282","0"
"0","9.0","2.0","191.0","272.0","6683","91","0"
"0","5.0","2.0","0.0","1.0","11387","44","0"
"0","2.0","1.0","297.0","471.0","20024","1693","0"
"0","2.0","1.0","0.0","5.0","20568","405","0"
"0","12.0","5.0","1.0","1.0","19388","496","0"
"0","2.0","6.0","0.0","2.0","13291","290","0"
"0","5.0","6.0","0.0","0.0","8813","178","0"
"0","3.0","4.0","2.0","9.0","19928","285","0"
"0","2.0","1.0","42.0","289.0","19054","1102","0"
"0","1.0","0.0","0.0","0.0","13998","905","0"
"0","3.0","2.0","56.0","60.0","2473","308","0"
"0","63.0","19.0","0.0","4.0","31887","276","0"
"0","2.0","1.0","155.0","999.0","9634","502","0"
"1","1.0","0.0","9.0","9.0","20082","1412","0"
"0","2.0","1.0","0.0","1000.0","6546","452","0"
"0","7.0","2.0","0.0","1.0","14814","1549","0"
"0","63.0","16.0","10.0","10.0","5146","920","0"
"0","1.0","0.0","49.0","54.0","9855","684","0"
"0","20.0","4.0","41.0","47.0","12729","1959","0"
"0","2.0","3.0","81.0","103.0","14136","1166","0"
"0","23.0","7.0","312.0","329.0","3103","799","0"
"0","18.0","9.0","405.0","1000.0","30468","1745","0"
"0","8.0","4.0","280.0","323.0","1856","553","0"
"0","5.0","4.0","77.0","102.0","1390","2592","0"
"0","6.0","0.0","17.0","56.0","20840","907","0"
"0","1.0","1.0","863.0","1000.0","11079","253","0"
"0","1.0","0.0","210.0","332.0","32840","2","0"
"0","4.0","5.0","20.0","569.0","68768","1203","0"
"0","5.0","3.0","58.0","786.0","17882","1764","0"
"0","6.0","1.0","33.0","85.0","10665","194","0"
"0","1.0","1.0","0.0","1000.0","10390","1035","0"
"0","15.0","2.0","129.0","237.0","2239","2910","0"
"0","1.0","0.0","0.0","1.0","20173","451","0"
"0","4.0","1.0","91.0","439.0","18400","130","0"
"0","21.0","4.0","0.0","2.0","9899","677","0"
"1","6.0","1.0","0.0","996.0","7999","554","0"
"0","2.0","0.0","8.0","8.0","30152","152","0"
"0","2.0","2.0","369.0","380.0","1985","506","0"
"0","9.0","3.0","32.0","64.0","18152","715","0"
"0","6.0","5.0","0.0","6.0","26260","67","0"
"0","3.0","2.0","18.0","99.0","28658","845","0"
"0","2.0","2.0","2.0","62.0","20138","1061","0"
"0","9.0","3.0","546.0","999.0","9560","842","0"
"1","2.0","1.0","0.0","999.0","29692","1686","0"
"0","3.0","1.0","39.0","45.0","12348","170","0"
"0","6.0","2.0","11.0","51.0","13728","364","0"
"1","1.0","0.0","0.0","998.0","16624","617","0"
"0","6.0","4.0","264.0","997.0","9361","718","0"
"0","15.0","6.0","0.0","1.0","15449","1115","0"
"0","5.0","0.0","217.0","218.0","19358","848","0"
"0","3.0","1.0","2.0","3.0","8712","508","0"
"0","1.0","0.0","0.0","0.0","9149","1159","0"
"0","3.0","3.0","477.0","547.0","21135","1346","0"
"0","1.0","0.0","0.0","0.0","10172","1290","0"
"0","4.0","2.0","0.0","999.0","10038","386","0"
"0","2.0","0.0","159.0","386.0","20026","122","0"
"0","6.0","3.0","437.0","999.0","15590","296","0"
"0","16.0","6.0","777.0","1000.0","35049","1159","0"
"0","65.0","14.0","22.0","24.0","3803","2063","0"
"0","8.0","0.0","0.0","2.0","42145","348","0"
"1","18.0","6.0","0.0","998.0","5492","1345","0"
"0","3.0","2.0","116.0","255.0","12700","694","0"
"0","1.0","0.0","175.0","336.0","5446","1938","0"
"0","6.0","0.0","95.0","125.0","40235","822","0"
"1","2.0","0.0","84.0","537.0","2121","1457","0"
"0","1.0","0.0","0.0","0.0","14011","457","0"
"0","6.0","3.0","324.0","744.0","16445","1004","0"
"0","11.0","12.0","67.0","77.0","149","309","0"
"0","2.0","1.0","45.0","46.0","11295","1965","0"
"0","2.0","1.0","0.0","13.0","9758","686","0"
"0","3.0","3.0","345.0","502.0","14830","1412","0"
"0","3.0","2.0","18.0","20.0","9568","1006","0"
"0","1.0","0.0","197.0","826.0","6034","75","0"
"0","13.0","4.0","268.0","284.0","12639","453","0"
"0","40.0","4.0","3.0","460.0","64","232","0"
"0","3.0","0.0","375.0","858.0","2824","22","0"
"0","1.0","0.0","183.0","993.0","6710","1520","0"
"0","13.0","1.0","0.0","2.0","20621","1585","0"
"0","2.0","0.0","14.0","187.0","10053","331","0"
"0","4.0","4.0","0.0","0.0","28341","961","0"
"1","15.0","3.0","21.0","286.0","34596","321","0"
"0","20.0","13.0","534.0","587.0","2710","250","0"
"0","5.0","2.0","0.0","1.0","31037","1784","0"
"1","2.0","0.0","127.0","755.0","11773","539","0"
"0","9.0","5.0","7.0","10.0","12289","697","0"
"0","7.0","5.0","0.0","9.0","11074","562","0"
"0","6.0","2.0","762.0","994.0","18667","511","0"
"0","5.0","1.0","38.0","187.0","7821","1289","0"
"0","1.0","1.0","981.0","985.0","16185","517","0"
"0","0.0","0.0","0.0","3.0","4753","25","0"
"0","7.0","2.0","115.0","167.0","21009","447","0"
"1","7.0","4.0","5.0","7.0","6033","819","0"
"0","3.0","3.0","0.0","0.0","12268","0","0"
"0","2.0","0.0","16.0","50.0","28307","1215","0"
"0","8.0","5.0","0.0","1.0","6850","574","0"
"0","2.0","2.0","46.0","138.0","13727","495","0"
"0","3.0","1.0","214.0","230.0","1591","907","0"
"0","4.0","4.0","0.0","1.0","18309","1348","0"
"0","2.0","1.0","0.0","999.0","36","1312","0"
"0","8.0","3.0","0.0","1.0","51040","733","0"
"0","9.0","3.0","3.0","28.0","6619","1783","0"
"0","5.0","2.0","0.0","0.0","6423","221","0"
"0","4.0","2.0","0.0","0.0","32156","1335","0"
"0","15.0","2.0","6.0","9.0","9662","520","0"
"0","2.0","1.0","581.0","811.0","18876","429","0"
"0","3.0","3.0","449.0","999.0","36244","108","0"
"0","20.0","9.0","0.0","1.0","11188","593","0"
"0","19.0","11.0","192.0","316.0","41524","207","0"
"0","2.0","1.0","113.0","855.0","22394","1541","0"
"1","2.0","0.0","252.0","419.0","4496","20","0"
"0","4.0","1.0","34.0","54.0","1678","621","0"
"0","2.0","1.0","496.0","639.0","15993","629","0"
"0","31.0","11.0","0.0","3.0","14002","1886","0"
"0","3.0","3.0","0.0","0.0","8233","97","0"
"0","1.0","0.0","34.0","532.0","17804","120","0"
"0","5.0","2.0","308.0","456.0","21347","0","0"
"1","2.0","0.0","113.0","173.0","20442","481","0"
"0","4.0","3.0","1.0","2.0","14552","632","0"
"0","23.0","4.0","143.0","206.0","22150","496","0"
"0","4.0","5.0","0.0","1.0","1208","26","0"
"0","4.0","4.0","0.0","0.0","36413","790","0"
"0","5.0","3.0","104.0","122.0","18482","948","0"
"1","3.0","2.0","0.0","6.0","26963","1282","0"
"0","2.0","1.0","594.0","931.0","3327","1593","0"
"0","2.0","1.0","368.0","477.0","10826","1","0"
"0","5.0","1.0","59.0","108.0","7912","819","0"
"0","2.0","2.0","193.0","232.0","15612","645","0"
"0","10.0","2.0","101.0","683.0","30729","1506","0"
"0","6.0","1.0","233.0","241.0","4472","113","0"
"0","2.0","1.0","243.0","251.0","15966","1903","0"
"1","6.0","2.0","1.0","9.0","17934","605","0"
"1","1.0","0.0","36.0","41.0","4864","954","0"
"0","9.0","1.0","287.0","386.0","32425","1844","0"
"0","1.0","0.0","990.0","993.0","19785","1066","0"
"1","6.0","3.0","1.0","6.0","13629","782","0"
"1","5.0","2.0","0.0","999.0","28113","751","0"
"0","1.0","0.0","0.0","0.0","8629","585","0"
"0","6.0","2.0","2.0","5.0","16001","726","0"
"0","2.0","1.0","497.0","542.0","2314","362","0"
"0","3.0","3.0","64.0","77.0","8174","613","0"
"0","4.0","1.0","0.0","0.0","31311","25","0"
"0","5.0","1.0","0.0","1000.0","26206","1113","0"
"0","1.0","2.0","1.0","32.0","15981","1539","0"
"0","10.0","6.0","5.0","7.0","19384","776","0"
"1","3.0","1.0","0.0","1000.0","8648","1729","0"
"0","1.0","2.0","90.0","304.0","978","862","0"
"0","5.0","4.0","6.0","46.0","7926","235","0"
"0","11.0","4.0","18.0","125.0","11092","2013","0"
"0","5.0","4.0","0.0","0.0","8295","2158","0"
"0","6.0","2.0","5.0","43.0","36469","1302","0"
"0","4.0","2.0","6.0","19.0","12978","1947","0"
"0","2.0","1.0","456.0","483.0","7583","459","0"
"0","21.0","9.0","654.0","849.0","1450","2287","0"
"0","6.0","6.0","0.0","846.0","4610","287","0"
"0","1.0","1.0","0.0","0.0","16195","122","0"
"0","9.0","8.0","0.0","6.0","19042","2409","0"
"0","3.0","1.0","0.0","0.0","7076","483","0"
"0","4.0","2.0","0.0","3.0","10425","75","0"
"1","2.0","1.0","0.0","5.0","25710","1671","0"
"0","2.0","1.0","446.0","481.0","14925","553","0"
"0","3.0","1.0","580.0","938.0","19942","873","0"
"0","3.0","3.0","0.0","19.0","22216","1436","0"
"0","3.0","3.0","0.0","0.0","7049","1780","0"
"0","4.0","3.0","1.0","12.0","7326","151","0"
"0","2.0","0.0","557.0","651.0","14506","143","0"
"0","6.0","3.0","117.0","315.0","7939","1637","0"
"0","5.0","0.0","0.0","1000.0","3245","2452","0"
"0","4.0","2.0","2.0","94.0","17709","693","0"
"0","2.0","1.0","21.0","44.0","10440","113","0"
"0","12.0","1.0","0.0","4.0","31793","455","0"
"0","2.0","0.0","8.0","17.0","695","366","0"
"0","5.0","3.0","256.0","275.0","3644","1035","0"
"0","11.0","7.0","603.0","640.0","9248","965","0"
"1","2.0","1.0","0.0","1000.0","23416","1486","0"
"0","4.0","3.0","102.0","187.0","8275","424","0"
"0","6.0","4.0","59.0","85.0","11039","727","0"
"0","9.0","1.0","4.0","5.0","7758","900","0"
"1","11.0","3.0","18.0","499.0","9785","1","0"
"0","7.0","3.0","30.0","140.0","9176","77","0"
"0","1.0","1.0","19.0","24.0","24295","663","0"
"0","3.0","2.0","22.0","38.0","16992","929","0"
"0","3.0","2.0","1.0","1.0","26054","155","0"
"0","16.0","4.0","14.0","74.0","2693","101","0"
"1","5.0","2.0","0.0","998.0","39950","224","0"
"0","2.0","1.0","33.0","76.0","3225","563","0"
"0","14.0","3.0","476.0","500.0","81","1633","0"
"0","1.0","0.0","133.0","136.0","6661","652","0"
"0","2.0","1.0","16.0","16.0","12508","223","0"
"0","2.0","1.0","0.0","0.0","18551","2048","0"
"0","1.0","3.0","120.0","247.0","7369","781","0"
"0","2.0","0.0","298.0","384.0","2306","772","0"
"1","10.0","1.0","229.0","911.0","18136","170","0"
"0","4.0","1.0","30.0","999.0","7006","481","0"
"1","3.0","2.0","0.0","6.0","9181","638","0"
"0","3.0","1.0","80.0","108.0","22750","1135","0"
"0","2.0","2.0","0.0","1000.0","22537","985","0"
"0","1.0","0.0","301.0","851.0","19809","1113","0"
"0","9.0","4.0","115.0","567.0","24335","505","0"
"0","1.0","3.0","45.0","133.0","8369","1391","0"
"0","1.0","0.0","154.0","261.0","12494","675","0"
"0","3.0","2.0","0.0","0.0","33442","495","0"
"0","6.0","2.0","0.0","978.0","13192","1446","0"
"0","2.0","1.0","0.0","1000.0","33885","19","0"
"0","7.0","6.0","0.0","0.0","38375","935","0"
"0","7.0","2.0","15.0","20.0","25162","884","0"
"0","23.0","6.0","0.0","994.0","12913","712","0"
"1","19.0","5.0","0.0","12.0","21977","58","0"
"0","5.0","5.0","25.0","26.0","16644","768","0"
"0","2.0","1.0","83.0","860.0","16210","941","0"
"0","4.0","3.0","0.0","1.0","20954","1094","0"
"0","8.0","6.0","0.0","1.0","17565","902","0"
"0","5.0","2.0","91.0","103.0","9222","2084","0"
"0","5.0","2.0","0.0","1.0","13121","1642","0"
"0","4.0","0.0","151.0","217.0","14891","1248","0"
"0","10.0","4.0","2.0","3.0","20566","72","0"
"0","2.0","0.0","208.0","533.0","15546","169","0"
"0","2.0","2.0","70.0","1000.0","8619","884","0"
"0","2.0","0.0","576.0","914.0","14832","410","0"
"0","6.0","3.0","425.0","766.0","18996","119","0"
"0","2.0","0.0","0.0","7.0","6790","418","0"
"0","1.0","1.0","281.0","361.0","9607","1053","0"
"0","1.0","0.0","16.0","47.0","3011","638","0"
"0","1.0","0.0","265.0","453.0","7028","1691","0"
"0","8.0","8.0","4.0","12.0","6343","1446","0"
"0","4.0","2.0","42.0","381.0","10120","1645","0"
"0","14.0","12.0","0.0","0.0","8797","959","0"
"1","5.0","2.0","0.0","36.0","8688","1419","0"
"0","10.0","4.0","101.0","184.0","27975","1302","0"
"0","4.0","1.0","0.0","1000.0","28084","2612","0"
"0","4.0","5.0","629.0","997.0","7509","895","0"
"0","23.0","9.0","12.0","13.0","17279","1874","0"
"0","3.0","1.0","65.0","320.0","7959","1449","0"
"0","2.0","0.0","28.0","29.0","13075","120","0"
"0","5.0","5.0","26.0","56.0","10588","1081","0"
"0","4.0","1.0","0.0","140.0","54221","342","0"
"0","12.0","6.0","152.0","164.0","28625","1463","0"
"0","3.0","2.0","58.0","58.0","13939","1133","0"
"0","3.0","2.0","14.0","60.0","11657","718","0"
"0","3.0","4.0","488.0","601.0","12957","197","0"
"0","2.0","1.0","127.0","129.0","15448","1139","0"
"0","3.0","2.0","406.0","743.0","21827","348","0"
"0","3.0","1.0","0.0","1000.0","17245","243","0"
"0","3.0","2.0","245.0","296.0","10667","301","0"
"0","3.0","1.0","143.0","196.0","22047","902","0"
"0","1.0","1.0","0.0","2.0","4582","1223","0"
"0","5.0","2.0","1.0","1000.0","10770","746","0"
"0","2.0","0.0","205.0","223.0","23863","932","0"
"1","6.0","1.0","0.0","1.0","21129","830","0"
"0","15.0","10.0","3.0","4.0","10196","554","0"
"0","2.0","2.0","325.0","325.0","8368","155","0"
"0","2.0","0.0","55.0","180.0","16673","1949","0"
"0","1.0","0.0","0.0","1.0","36638","20","0"
"0","2.0","2.0","33.0","54.0","15678","1128","0"
"0","1.0","1.0","84.0","968.0","25073","1400","0"
"0","61.0","20.0","465.0","998.0","39661","1491","0"
"0","16.0","6.0","173.0","229.0","17131","1219","0"
"0","5.0","0.0","187.0","319.0","4987","2562","0"
"0","7.0","3.0","29.0","55.0","5786","499","0"
"0","7.0","3.0","898.0","1000.0","12842","1228","0"
"0","9.0","2.0","30.0","298.0","15219","195","0"
"0","4.0","4.0","69.0","76.0","9023","1101","0"
"0","2.0","0.0","48.0","248.0","6608","1180","0"
"0","2.0","0.0","0.0","998.0","3145","1307","0"
"0","2.0","1.0","0.0","121.0","6052","477","0"
"0","4.0","3.0","142.0","177.0","11149","828","0"
"1","3.0","1.0","37.0","232.0","4987","34","0"
"0","1.0","2.0","30.0","64.0","10960","378","0"
"0","3.0","4.0","0.0","0.0","9364","482","0"
"0","4.0","2.0","634.0","999.0","7605","1048","0"
"0","5.0","2.0","254.0","442.0","10992","1543","0"
"0","3.0","2.0","0.0","2.0","6274","11","0"
"0","2.0","2.0","0.0","1.0","11081","1279","0"
"0","4.0","1.0","10.0","17.0","12292","145","0"
"0","1.0","0.0","94.0","220.0","8961","429","0"
"0","6.0","3.0","0.0","995.0","12209","1116","0"
"0","9.0","3.0","24.0","52.0","11843","783","0"
"0","2.0","0.0","58.0","89.0","32636","203","0"
"0","3.0","1.0","0.0","2.0","16343","30","0"
"0","4.0","2.0","108.0","199.0","20863","1871","0"
"0","7.0","1.0","2.0","50.0","13717","619","0"
"0","3.0","2.0","6.0","12.0","1427","1029","0"
"0","2.0","1.0","311.0","324.0","9061","731","0"
"0","4.0","0.0","2.0","4.0","10634","880","0"
"0","7.0","5.0","67.0","117.0","8999","1185","0"
"0","2.0","1.0","266.0","322.0","14867","1236","0"
"0","5.0","2.0","0.0","999.0","12029","1273","0"
"0","2.0","1.0","786.0","999.0","10591","466","0"
"0","1.0","1.0","66.0","120.0","46129","794","0"
"0","3.0","0.0","165.0","166.0","14188","487","0"
"0","2.0","2.0","34.0","299.0","2185","2041","0"
"0","6.0","3.0","23.0","23.0","3347","949","0"
"0","0.0","1.0","3.0","3.0","36574","1019","0"
"0","4.0","2.0","4.0","11.0","31883","459","0"
"0","8.0","4.0","0.0","82.0","60215","1433","0"
"0","1.0","1.0","1.0","6.0","28258","599","0"
"0","1.0","0.0","30.0","54.0","18606","440","0"
"0","8.0","6.0","15.0","17.0","2648","1667","0"
"0","6.0","5.0","40.0","121.0","9088","2369","0"
"0","4.0","2.0","994.0","1000.0","4770","771","0"
"0","5.0","1.0","5.0","131.0","8231","695","0"
"1","7.0","2.0","367.0","496.0","10308","507","0"
"0","2.0","2.0","0.0","997.0","12271","1621","0"
"0","1.0","0.0","11.0","1000.0","7831","1281","0"
"0","7.0","1.0","35.0","48.0","18158","649","0"
"0","1.0","1.0","68.0","155.0","2400","738","0"
"0","9.0","6.0","247.0","249.0","8975","1046","0"
"0","4.0","2.0","0.0","7.0","7554","1393","0"
"1","8.0","0.0","78.0","80.0","13564","1391","0"
"0","11.0","3.0","40.0","72.0","9753","184","0"
"0","5.0","6.0","44.0","54.0","875","57","0"
"0","1.0","1.0","139.0","148.0","11060","1493","0"
"0","1.0","1.0","0.0","0.0","9700","801","0"
"0","2.0","4.0","0.0","0.0","28464","616","0"
"0","3.0","1.0","1.0","2.0","13707","770","0"
"0","8.0","4.0","802.0","1000.0","32286","1381","0"
"0","3.0","1.0","105.0","126.0","1454","332","0"
"0","3.0","1.0","931.0","1000.0","4148","226","0"
"0","2.0","2.0","683.0","999.0","4857","149","0"
"0","5.0","1.0","48.0","50.0","15962","1403","0"
"0","3.0","2.0","0.0","43.0","14292","1182","0"
"0","6.0","0.0","0.0","2.0","35000","529","0"
"0","2.0","1.0","0.0","0.0","7726","0","0"
"0","10.0","6.0","32.0","168.0","12523","48","0"
"0","3.0","1.0","18.0","18.0","8053","419","0"
"0","7.0","3.0","11.0","21.0","9867","708","0"
"0","3.0","3.0","62.0","62.0","9574","654","0"
"0","4.0","2.0","0.0","0.0","7797","725","0"
"0","17.0","8.0","3.0","405.0","6341","107","0"
"0","3.0","0.0","859.0","908.0","32359","551","0"
"0","3.0","1.0","198.0","582.0","8681","1242","0"
"0","7.0","5.0","186.0","219.0","12706","234","0"
"0","3.0","0.0","0.0","0.0","18289","1320","0"
"0","44.0","16.0","924.0","1000.0","18243","185","0"
"0","17.0","0.0","0.0","5.0","30484","1513","0"
"0","2.0","1.0","3.0","5.0","28914","829","0"
"0","2.0","1.0","29.0","40.0","11122","1180","0"
"0","4.0","0.0","0.0","1000.0","16247","114","0"
"0","2.0","1.0","32.0","43.0","10735","533","0"
"0","4.0","1.0","0.0","1.0","12754","1713","0"
"1","1.0","1.0","0.0","0.0","15455","540","0"
"0","2.0","1.0","0.0","0.0","23391","1162","0"
"0","3.0","3.0","194.0","199.0","10102","1913","0"
"0","3.0","2.0","114.0","133.0","43831","40","0"
"0","23.0","9.0","974.0","999.0","5114","226","0"
"1","2.0","0.0","39.0","223.0","19291","1952","0"
"0","2.0","2.0","215.0","1000.0","13814","2081","0"
"0","3.0","2.0","0.0","2.0","25701","32","0"
"0","12.0","9.0","415.0","541.0","22598","187","0"
"0","1.0","1.0","20.0","113.0","15159","922","0"
"0","5.0","3.0","17.0","18.0","14835","1141","0"
"0","19.0","5.0","4.0","7.0","19615","1","0"
"0","10.0","4.0","0.0","3.0","17521","24","0"
"0","4.0","2.0","4.0","42.0","3017","172","0"
"0","7.0","6.0","0.0","57.0","985","1942","0"
"0","1.0","3.0","0.0","0.0","10152","256","0"
"0","4.0","3.0","0.0","1.0","973","825","0"
"0","1.0","0.0","206.0","999.0","21683","365","0"
"0","21.0","14.0","39.0","71.0","11690","1528","0"
"0","12.0","0.0","440.0","993.0","13313","1246","0"
"0","1.0","1.0","188.0","231.0","12192","170","0"
"0","25.0","6.0","24.0","46.0","7302","2358","0"
"0","1.0","0.0","9.0","12.0","5601","65","0"
"0","5.0","3.0","43.0","222.0","10317","1556","0"
"0","8.0","7.0","0.0","0.0","8529","990","0"
"0","4.0","1.0","3.0","5.0","34062","290","0"
"0","4.0","3.0","6.0","39.0","10220","663","0"
"0","2.0","1.0","0.0","1000.0","11434","309","0"
"0","6.0","4.0","384.0","937.0","8498","0","0"
"0","1.0","0.0","16.0","235.0","12996","726","0"
"0","2.0","3.0","0.0","0.0","17396","518","0"
"0","4.0","8.0","0.0","161.0","1565","170","0"
"0","9.0","1.0","0.0","1.0","30091","627","0"
"0","10.0","1.0","33.0","37.0","7344","74","0"
"0","1.0","0.0","300.0","338.0","17366","166","0"
"0","20.0","3.0","93.0","260.0","6172","528","0"
"0","6.0","0.0","0.0","10.0","15714","644","0"
"0","3.0","0.0","1.0","5.0","3905","2339","0"
"0","9.0","1.0","0.0","1.0","12631","1429","0"
"0","1.0","1.0","8.0","331.0","4136","912","0"
"0","2.0","1.0","0.0","0.0","17565","464","0"
"0","45.0","10.0","591.0","632.0","46914","849","0"
"0","5.0","3.0","130.0","171.0","12882","892","0"
"0","4.0","3.0","104.0","210.0","1005","1678","0"
"0","1.0","0.0","53.0","67.0","648","515","0"
"0","3.0","0.0","2.0","2.0","16756","1153","0"
"0","25.0","13.0","0.0","2.0","21886","1796","0"
"0","2.0","1.0","61.0","932.0","5030","215","0"
"0","7.0","2.0","0.0","2.0","31231","1326","0"
"0","7.0","5.0","190.0","422.0","5161","821","0"
"0","1.0","0.0","0.0","975.0","11986","265","0"
"0","4.0","2.0","55.0","99.0","20245","701","0"
"0","11.0","3.0","63.0","106.0","6358","1818","0"
"0","2.0","2.0","390.0","999.0","24591","550","0"
"0","2.0","2.0","0.0","1.0","12491","746","0"
"0","5.0","2.0","47.0","71.0","16607","813","0"
"0","19.0","8.0","28.0","449.0","12275","725","0"
"0","4.0","3.0","95.0","100.0","14416","382","0"
"0","4.0","1.0","317.0","500.0","10555","1279","0"
"0","7.0","1.0","48.0","48.0","17624","2277","0"
"1","4.0","3.0","0.0","0.0","7361","322","0"
"0","2.0","1.0","555.0","676.0","11478","624","0"
